0:0:0:0:0:0:0:1 - - [16/Dec/2018:18:27:28 +0100] "GET /camunda/api/admin/auth/user/default HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [16/Dec/2018:18:27:28 +0100] "GET /camunda/app/tasklist/fonts/bpmn.woff HTTP/1.1" 200 13416
0:0:0:0:0:0:0:1 - - [16/Dec/2018:18:27:28 +0100] "GET /camunda/app/tasklist/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 200 18028
0:0:0:0:0:0:0:1 - - [16/Dec/2018:18:27:28 +0100] "GET /camunda/app/tasklist/styles/logo-kleiner.png HTTP/1.1" 200 5443
0:0:0:0:0:0:0:1 - - [16/Dec/2018:18:29:04 +0100] "GET /camunda/app/tasklist/default/ HTTP/1.1" 200 8375
0:0:0:0:0:0:0:1 - - [16/Dec/2018:18:29:04 +0100] "GET /camunda/app/tasklist/default/styles/user-styles.css HTTP/1.1" 404 1144
0:0:0:0:0:0:0:1 - - [16/Dec/2018:18:29:04 +0100] "GET /camunda/app/tasklist/assets/images/favicon.ico HTTP/1.1" 200 1150
0:0:0:0:0:0:0:1 - - [16/Dec/2018:18:29:04 +0100] "GET /camunda/api/tasklist/plugin/tasklistPlugins/static/app/plugin.css HTTP/1.1" 200 4033
0:0:0:0:0:0:0:1 - - [16/Dec/2018:18:29:04 +0100] "GET /camunda/api/tasklist/plugin/tasklistPlugins/static/app/plugin.js?bust=7.9.0 HTTP/1.1" 200 25991
0:0:0:0:0:0:0:1 - - [16/Dec/2018:18:29:04 +0100] "GET /camunda/api/engine/engine/ HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [16/Dec/2018:18:29:13 +0100] "GET /camunda/app/tasklist/default/ HTTP/1.1" 200 8375
0:0:0:0:0:0:0:1 - - [16/Dec/2018:18:29:13 +0100] "GET /camunda/app/tasklist/default/styles/user-styles.css HTTP/1.1" 404 1144
0:0:0:0:0:0:0:1 - - [16/Dec/2018:18:29:13 +0100] "GET /camunda/api/tasklist/plugin/tasklistPlugins/static/app/plugin.css HTTP/1.1" 200 4033
0:0:0:0:0:0:0:1 - - [16/Dec/2018:18:29:13 +0100] "GET /camunda/api/tasklist/plugin/tasklistPlugins/static/app/plugin.js?bust=7.9.0 HTTP/1.1" 200 25991
0:0:0:0:0:0:0:1 - - [16/Dec/2018:18:29:13 +0100] "GET /camunda/api/engine/engine/ HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [16/Dec/2018:18:29:13 +0100] "GET /camunda/api/admin/auth/user/default HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [16/Dec/2018:18:29:19 +0100] "GET /camunda/app/ HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [16/Dec/2018:18:29:19 +0100] "GET /camunda/app/welcome/default/ HTTP/1.1" 200 5248
0:0:0:0:0:0:0:1 - - [16/Dec/2018:18:29:19 +0100] "GET /camunda/app/welcome/scripts/config.js HTTP/1.1" 200 745
0:0:0:0:0:0:0:1 - - [16/Dec/2018:18:29:19 +0100] "GET /camunda/app/welcome/assets/images/animated-logo-grey-48.gif HTTP/1.1" 200 19273
0:0:0:0:0:0:0:1 - - [16/Dec/2018:18:29:19 +0100] "GET /camunda/app/welcome/styles/styles.css?bust=7.9.0 HTTP/1.1" 200 139228
0:0:0:0:0:0:0:1 - - [16/Dec/2018:18:29:19 +0100] "GET /camunda/app/welcome/styles/user-styles.css?bust=7.9.0 HTTP/1.1" 200 2312
0:0:0:0:0:0:0:1 - - [16/Dec/2018:18:29:19 +0100] "GET /camunda/app/welcome/camunda-welcome-bootstrap.js?bust=7.9.0 HTTP/1.1" 200 1486
0:0:0:0:0:0:0:1 - - [16/Dec/2018:18:29:19 +0100] "GET /camunda/app/welcome/assets/images/favicon.ico HTTP/1.1" 200 1150
0:0:0:0:0:0:0:1 - - [16/Dec/2018:18:29:19 +0100] "GET /camunda/app/welcome/scripts/camunda-welcome-ui.js?bust=7.9.0 HTTP/1.1" 200 1259246
0:0:0:0:0:0:0:1 - - [16/Dec/2018:18:29:19 +0100] "GET /camunda/api/engine/engine/ HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [16/Dec/2018:18:29:19 +0100] "GET /camunda/api/admin/auth/user/default HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [16/Dec/2018:18:29:19 +0100] "GET /camunda/app/welcome/fonts/bpmn.woff HTTP/1.1" 200 13416
